_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID
6086098ff9af8b2b65a624fa,0039,"Fri, 09 Apr 2021 18:13:44 GMT","Sat, 10 Apr 2021 01:53:02 GMT","Fri, 09 Apr 2021 19:25:58 GMT",2.287,2_39_78_365_2021-04-09 18:13:20.717585,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,290.0,5.8,20.0,120.0,"Fri, 09 Apr 2021 18:13:43 GMT",True,"Fri, 09 Apr 2021 20:13:44 GMT",1082.0
6086098ff9af8b2b65a624fb,0039,"Fri, 09 Apr 2021 18:59:12 GMT","Fri, 09 Apr 2021 20:20:36 GMT",,32.546,2_39_81_4550_2021-04-09 18:59:00.267025,0002,11900388,2-39-81-4550,America/Los_Angeles,000001070,330.0,62.7,190.0,452.0,"Fri, 09 Apr 2021 18:59:11 GMT",True,"Sat, 10 Apr 2021 02:31:12 GMT",1070.0
6086098ff9af8b2b65a624fc,0039,"Fri, 09 Apr 2021 21:00:48 GMT","Sat, 10 Apr 2021 10:23:27 GMT","Sat, 10 Apr 2021 01:35:19 GMT",15.633,2_39_139_28_2021-04-09 21:00:39.879239,0002,CA-303,2-39-139-28,America/Los_Angeles,000009502,310.0,15.5,50.0,180.0,"Fri, 09 Apr 2021 21:00:48 GMT",True,"Sat, 10 Apr 2021 00:00:48 GMT",9502.0
6086098ff9af8b2b65a624fd,0039,"Fri, 09 Apr 2021 21:46:28 GMT","Fri, 09 Apr 2021 21:57:43 GMT",,8.458,2_39_81_4550_2021-04-09 21:46:17.173778,0002,11900388,2-39-81-4550,America/Los_Angeles,000012436,375.0,75.0,200.0,576.0,"Fri, 09 Apr 2021 21:46:28 GMT",True,"Sat, 10 Apr 2021 07:22:28 GMT",12436.0
6086098ff9af8b2b65a624fe,0039,"Fri, 09 Apr 2021 23:44:26 GMT","Sat, 10 Apr 2021 00:01:50 GMT",,4.147,2_39_81_4550_2021-04-09 23:44:14.506221,0002,11900388,2-39-81-4550,America/Los_Angeles,000009471,296.0,29.6,100.0,480.0,"Fri, 09 Apr 2021 23:44:26 GMT",True,"Sat, 10 Apr 2021 07:44:26 GMT",9471.0
6086098ff9af8b2b65a624ff,0039,"Sat, 10 Apr 2021 03:15:02 GMT","Sat, 10 Apr 2021 04:15:55 GMT",,9.753,2_39_81_4550_2021-04-10 03:14:54.555991,0002,11900388,2-39-81-4550,America/Los_Angeles,000000316,290.0,20.3,70.0,146.0,"Sat, 10 Apr 2021 03:15:02 GMT",True,"Sat, 10 Apr 2021 05:41:02 GMT",316.0
6086098ff9af8b2b65a62500,0039,"Sat, 10 Apr 2021 04:19:53 GMT","Sat, 10 Apr 2021 05:12:53 GMT",,32.6,2_39_81_4550_2021-04-10 04:19:44.807107,0002,11900388,2-39-81-4550,America/Los_Angeles,000000915,286.0,71.5,250.0,721.0,"Sat, 10 Apr 2021 04:19:53 GMT",True,"Sat, 10 Apr 2021 16:20:53 GMT",915.0
60875b0bf9af8b2d940e4430,0039,"Sat, 10 Apr 2021 07:41:28 GMT","Sat, 10 Apr 2021 08:15:23 GMT",,13.481,2_39_81_4550_2021-04-10 07:41:18.813080,0002,11900388,2-39-81-4550,America/Los_Angeles,000000316,290.0,20.3,70.0,146.0,"Sat, 10 Apr 2021 07:41:27 GMT",True,"Sat, 10 Apr 2021 10:07:28 GMT",316.0
60875b0bf9af8b2d940e4431,0039,"Sat, 10 Apr 2021 14:41:24 GMT","Sat, 10 Apr 2021 15:06:53 GMT",,19.645,2_39_81_4550_2021-04-10 14:40:52.373782,0002,11900388,2-39-81-4550,America/Los_Angeles,000001293,274.0,60.28,220.0,635.0,"Sat, 10 Apr 2021 14:41:24 GMT",True,"Sun, 11 Apr 2021 01:16:24 GMT",1293.0
60875b0bf9af8b2d940e4432,0039,"Sat, 10 Apr 2021 15:21:34 GMT","Sun, 11 Apr 2021 04:16:45 GMT",,18.422,2_39_81_4550_2021-04-10 15:21:20.426432,0002,11900388,2-39-81-4550,America/Los_Angeles,000005855,286.0,85.8,300.0,634.0,"Sat, 10 Apr 2021 15:21:33 GMT",True,"Sun, 11 Apr 2021 01:55:34 GMT",5855.0
60875b0bf9af8b2d940e4433,0039,"Sat, 10 Apr 2021 17:19:04 GMT","Sat, 10 Apr 2021 18:42:05 GMT","Sat, 10 Apr 2021 17:49:16 GMT",0.944,2_39_139_28_2021-04-10 17:19:03.915999,0002,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,
60875b0bf9af8b2d940e4434,0039,"Sat, 10 Apr 2021 18:13:29 GMT","Sat, 10 Apr 2021 19:06:02 GMT","Sat, 10 Apr 2021 19:05:57 GMT",2.932,2_39_125_21_2021-04-10 18:13:20.608513,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,350.0,35.0,100.0,534.0,"Sat, 10 Apr 2021 18:13:29 GMT",True,"Sun, 11 Apr 2021 03:07:29 GMT",1746.0
60875b0bf9af8b2d940e4435,0039,"Sun, 11 Apr 2021 04:17:00 GMT","Sun, 11 Apr 2021 04:28:48 GMT",,5.216,2_39_81_4550_2021-04-11 04:16:54.863702,0002,11900388,2-39-81-4550,America/Los_Angeles,000009322,290.0,29.0,100.0,480.0,"Sun, 11 Apr 2021 04:16:59 GMT",True,"Sun, 11 Apr 2021 12:17:00 GMT",9322.0
6088ac8df9af8b341d8e5547,0039,"Sun, 11 Apr 2021 18:14:45 GMT","Sun, 11 Apr 2021 19:07:00 GMT",,12.068,2_39_81_4550_2021-04-11 18:14:36.324193,0002,11900388,2-39-81-4550,America/Los_Angeles,000000316,290.0,20.3,70.0,146.0,"Sun, 11 Apr 2021 18:14:45 GMT",True,"Sun, 11 Apr 2021 20:40:45 GMT",316.0
6088ac8df9af8b341d8e5548,0039,"Sun, 11 Apr 2021 19:11:06 GMT","Mon, 12 Apr 2021 04:22:12 GMT","Sun, 11 Apr 2021 21:08:27 GMT",6.498,2_39_79_379_2021-04-11 19:11:05.588706,0002,CA-327,2-39-79-379,America/Los_Angeles,000009048,450.0,13.5,30.0,180.0,"Sun, 11 Apr 2021 19:11:07 GMT",True,"Sun, 11 Apr 2021 22:11:06 GMT",9048.0
6088ac8df9af8b341d8e5549,0039,"Sun, 11 Apr 2021 19:16:46 GMT","Sun, 11 Apr 2021 20:50:21 GMT",,57.265,2_39_81_4550_2021-04-11 19:16:31.824514,0002,11900388,2-39-81-4550,America/Los_Angeles,000004903,258.0,82.56,320.0,923.0,"Sun, 11 Apr 2021 19:16:46 GMT",True,"Mon, 12 Apr 2021 10:39:46 GMT",4903.0
6088ac8df9af8b341d8e554a,0039,"Sun, 11 Apr 2021 19:41:17 GMT","Mon, 12 Apr 2021 03:40:49 GMT","Sun, 11 Apr 2021 23:11:54 GMT",10.843,2_39_131_30_2021-04-11 19:40:59.688885,0002,CA-305,2-39-131-30,America/Los_Angeles,000010254,350.0,14.0,40.0,300.0,"Sun, 11 Apr 2021 19:41:16 GMT",True,"Mon, 12 Apr 2021 00:41:17 GMT",10254.0
6088ac8df9af8b341d8e554b,0039,"Sun, 11 Apr 2021 21:40:07 GMT","Sun, 11 Apr 2021 21:59:33 GMT",,10.455,2_39_81_4550_2021-04-11 21:39:59.172172,0002,11900388,2-39-81-4550,America/Los_Angeles,000000609,370.0,25.9,70.0,480.0,"Sun, 11 Apr 2021 21:40:06 GMT",True,"Mon, 12 Apr 2021 05:40:07 GMT",609.0
6088ac8df9af8b341d8e554c,0039,"Sun, 11 Apr 2021 22:29:53 GMT","Mon, 12 Apr 2021 02:39:51 GMT","Sun, 11 Apr 2021 23:54:00 GMT",8.86,2_39_129_17_2021-04-11 22:29:42.228431,0002,CA-307,2-39-129-17,America/Los_Angeles,000011514,310.0,21.7,70.0,721.0,"Sun, 11 Apr 2021 22:29:53 GMT",True,"Mon, 12 Apr 2021 10:30:53 GMT",11514.0
6088ac8df9af8b341d8e554d,0039,"Sun, 11 Apr 2021 22:53:28 GMT","Sun, 11 Apr 2021 23:16:10 GMT",,13.658,2_39_81_4550_2021-04-11 22:53:16.182767,0002,11900388,2-39-81-4550,America/Los_Angeles,000000609,370.0,25.9,70.0,480.0,"Sun, 11 Apr 2021 22:53:28 GMT",True,"Mon, 12 Apr 2021 06:53:28 GMT",609.0
6088ac8df9af8b341d8e554e,0039,"Sun, 11 Apr 2021 23:49:40 GMT","Mon, 12 Apr 2021 01:26:04 GMT","Mon, 12 Apr 2021 00:59:25 GMT",2.393,2_39_78_365_2021-04-11 23:49:23.020671,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,290.0,5.8,20.0,120.0,"Sun, 11 Apr 2021 23:49:39 GMT",True,"Mon, 12 Apr 2021 01:49:40 GMT",1082.0
6088ac8df9af8b341d8e554f,0039,"Mon, 12 Apr 2021 04:52:31 GMT","Mon, 12 Apr 2021 07:00:11 GMT","Mon, 12 Apr 2021 06:30:48 GMT",0.908,2_39_78_367_2021-04-12 04:52:31.284700,0002,CA-494,2-39-78-367,America/Los_Angeles,,,,,,,,,
6088ac8df9af8b341d8e5550,0039,"Mon, 12 Apr 2021 06:11:50 GMT","Mon, 12 Apr 2021 07:31:59 GMT",,12.719,2_39_81_4550_2021-04-12 06:11:42.600448,0002,11900388,2-39-81-4550,America/Los_Angeles,000000316,290.0,20.3,70.0,146.0,"Mon, 12 Apr 2021 06:11:49 GMT",True,"Mon, 12 Apr 2021 08:37:50 GMT",316.0
6089fe0cf9af8b364d872fc9,0039,"Mon, 12 Apr 2021 15:22:13 GMT","Mon, 12 Apr 2021 17:54:56 GMT","Mon, 12 Apr 2021 17:21:45 GMT",7.503,2_39_79_380_2021-04-12 15:22:04.466270,0002,CA-489,2-39-79-380,America/Los_Angeles,000000751,340.0,20.4,60.0,360.0,"Mon, 12 Apr 2021 15:22:13 GMT",True,"Mon, 12 Apr 2021 21:22:13 GMT",751.0
6089fe0cf9af8b364d872fca,0039,"Mon, 12 Apr 2021 15:32:01 GMT","Mon, 12 Apr 2021 16:08:50 GMT","Mon, 12 Apr 2021 16:09:45 GMT",3.839,2_39_78_362_2021-04-12 15:32:00.864398,0002,CA-496,2-39-78-362,America/Los_Angeles,000001470,284.0,28.4,100.0,480.0,"Mon, 12 Apr 2021 15:32:05 GMT",True,"Mon, 12 Apr 2021 23:32:01 GMT",1470.0
6089fe0cf9af8b364d872fcb,0039,"Mon, 12 Apr 2021 18:27:44 GMT","Tue, 13 Apr 2021 04:36:58 GMT","Mon, 12 Apr 2021 22:55:42 GMT",15.58,2_39_139_28_2021-04-12 18:27:37.835807,0002,CA-303,2-39-139-28,America/Los_Angeles,000009502,310.0,15.5,50.0,180.0,"Mon, 12 Apr 2021 18:27:44 GMT",True,"Mon, 12 Apr 2021 21:27:44 GMT",9502.0
6089fe0cf9af8b364d872fcc,0039,"Mon, 12 Apr 2021 19:09:55 GMT","Mon, 12 Apr 2021 20:16:27 GMT","Mon, 12 Apr 2021 20:16:22 GMT",3.66,2_39_125_21_2021-04-12 19:09:36.865321,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,350.0,35.0,100.0,534.0,"Mon, 12 Apr 2021 19:09:55 GMT",True,"Tue, 13 Apr 2021 04:03:55 GMT",1746.0
6089fe0cf9af8b364d872fcd,0039,"Mon, 12 Apr 2021 21:23:04 GMT","Tue, 13 Apr 2021 00:03:43 GMT","Mon, 12 Apr 2021 21:53:20 GMT",0.837,2_39_138_29_2021-04-12 21:23:04.401559,0002,CA-304,2-39-138-29,America/Los_Angeles,,,,,,,,,
6089fe0cf9af8b364d872fce,0039,"Mon, 12 Apr 2021 23:57:26 GMT","Tue, 13 Apr 2021 00:07:48 GMT",,5.21,2_39_81_4550_2021-04-12 23:57:24.561939,0002,11900388,2-39-81-4550,America/Los_Angeles,000009258,295.0,29.5,100.0,480.0,"Mon, 12 Apr 2021 23:57:26 GMT",True,"Tue, 13 Apr 2021 07:57:26 GMT",9258.0
6089fe0cf9af8b364d872fcf,0039,"Tue, 13 Apr 2021 01:57:08 GMT","Tue, 13 Apr 2021 02:59:30 GMT",,42.53,2_39_81_4550_2021-04-13 01:56:54.254020,0002,11900388,2-39-81-4550,America/Los_Angeles,000011017,434.0,65.1,150.0,750.0,"Tue, 13 Apr 2021 01:57:08 GMT",True,"Tue, 13 Apr 2021 14:27:08 GMT",11017.0
608b4f90f9af8b384b07de77,0039,"Tue, 13 Apr 2021 14:47:16 GMT","Tue, 13 Apr 2021 16:52:08 GMT","Tue, 13 Apr 2021 15:30:44 GMT",4.855,2_39_79_380_2021-04-13 14:47:03.574248,0002,CA-489,2-39-79-380,America/Los_Angeles,000011622,310.0,6.2,20.0,90.0,"Tue, 13 Apr 2021 14:47:16 GMT",True,"Tue, 13 Apr 2021 16:17:16 GMT",11622.0
608b4f90f9af8b384b07de78,0039,"Tue, 13 Apr 2021 17:11:59 GMT","Wed, 14 Apr 2021 03:47:22 GMT","Tue, 13 Apr 2021 19:11:07 GMT",6.126,2_39_138_29_2021-04-13 17:11:46.480403,0002,CA-304,2-39-138-29,America/Los_Angeles,000005594,250.0,25.0,100.0,480.0,"Tue, 13 Apr 2021 17:11:58 GMT",True,"Wed, 14 Apr 2021 01:11:59 GMT",5594.0
608b4f90f9af8b384b07de79,0039,"Tue, 13 Apr 2021 18:01:22 GMT","Wed, 14 Apr 2021 01:25:14 GMT","Tue, 13 Apr 2021 20:44:38 GMT",9.415,2_39_79_379_2021-04-13 18:01:13.939545,0002,CA-327,2-39-79-379,America/Los_Angeles,000009048,450.0,13.5,30.0,180.0,"Tue, 13 Apr 2021 18:01:22 GMT",True,"Tue, 13 Apr 2021 21:01:22 GMT",9048.0
608b4f90f9af8b384b07de7a,0039,"Tue, 13 Apr 2021 19:10:52 GMT","Tue, 13 Apr 2021 19:37:42 GMT",,19.756,2_39_81_4550_2021-04-13 19:10:39.872170,0002,11900388,2-39-81-4550,America/Los_Angeles,000000288,300.0,30.0,100.0,480.0,"Tue, 13 Apr 2021 19:10:51 GMT",True,"Wed, 14 Apr 2021 03:10:52 GMT",288.0
608b4f90f9af8b384b07de7b,0039,"Tue, 13 Apr 2021 21:27:17 GMT","Wed, 14 Apr 2021 00:06:13 GMT","Tue, 13 Apr 2021 23:25:49 GMT",6.134,2_39_128_18_2021-04-13 21:27:09.198813,0002,CA-308,2-39-128-18,America/Los_Angeles,000010927,380.0,7.6,20.0,480.0,"Tue, 13 Apr 2021 21:27:16 GMT",True,"Wed, 14 Apr 2021 05:27:17 GMT",10927.0
608b4f90f9af8b384b07de7c,0039,"Tue, 13 Apr 2021 21:44:14 GMT","Tue, 13 Apr 2021 22:11:51 GMT",,17.782,2_39_81_4550_2021-04-13 21:44:06.382593,0002,11900388,2-39-81-4550,America/Los_Angeles,000000609,370.0,25.9,70.0,480.0,"Tue, 13 Apr 2021 21:44:13 GMT",True,"Wed, 14 Apr 2021 05:44:14 GMT",609.0
608b4f90f9af8b384b07de7d,0039,"Tue, 13 Apr 2021 22:15:22 GMT","Tue, 13 Apr 2021 23:36:57 GMT",,29.777,2_39_81_4550_2021-04-13 22:14:55.750600,0002,11900388,2-39-81-4550,America/Los_Angeles,000001293,274.0,60.28,220.0,635.0,"Tue, 13 Apr 2021 22:15:21 GMT",True,"Wed, 14 Apr 2021 08:50:22 GMT",1293.0
608b4f90f9af8b384b07de7e,0039,"Tue, 13 Apr 2021 22:35:18 GMT","Tue, 13 Apr 2021 23:31:51 GMT","Tue, 13 Apr 2021 23:31:46 GMT",3.145,2_39_125_21_2021-04-13 22:35:10.568368,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,350.0,35.0,100.0,534.0,"Tue, 13 Apr 2021 22:35:17 GMT",True,"Wed, 14 Apr 2021 07:29:18 GMT",1746.0
608b4f90f9af8b384b07de7f,0039,"Tue, 13 Apr 2021 23:39:26 GMT","Wed, 14 Apr 2021 00:35:44 GMT",,43.965,2_39_81_4550_2021-04-13 23:39:19.916951,0002,11900388,2-39-81-4550,America/Los_Angeles,000012154,434.0,43.4,100.0,300.0,"Tue, 13 Apr 2021 23:39:26 GMT",True,"Wed, 14 Apr 2021 04:39:26 GMT",12154.0
608b4f90f9af8b384b07de80,0039,"Wed, 14 Apr 2021 00:21:48 GMT","Wed, 14 Apr 2021 01:42:12 GMT","Wed, 14 Apr 2021 00:52:47 GMT",0.973,2_39_139_28_2021-04-14 00:21:47.974785,0002,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,
608b4f90f9af8b384b07de81,0039,"Wed, 14 Apr 2021 01:33:12 GMT","Wed, 14 Apr 2021 01:50:09 GMT",,9.841,2_39_81_4550_2021-04-14 01:33:02.550715,0002,11900388,2-39-81-4550,America/Los_Angeles,000009322,290.0,29.0,100.0,480.0,"Wed, 14 Apr 2021 01:33:12 GMT",True,"Wed, 14 Apr 2021 09:33:12 GMT",9322.0
608b4f90f9af8b384b07de82,0039,"Wed, 14 Apr 2021 02:18:19 GMT","Wed, 14 Apr 2021 22:12:32 GMT","Wed, 14 Apr 2021 06:34:15 GMT",14.915,2_39_139_28_2021-04-14 02:18:06.970222,0002,CA-303,2-39-139-28,America/Los_Angeles,000009502,310.0,15.5,50.0,180.0,"Wed, 14 Apr 2021 02:18:19 GMT",True,"Wed, 14 Apr 2021 05:18:19 GMT",9502.0
608ca10cf9af8b3a55959fd2,0039,"Wed, 14 Apr 2021 15:02:52 GMT","Wed, 14 Apr 2021 15:11:00 GMT",,5.554,2_39_81_4550_2021-04-14 15:02:25.783779,0002,11900388,2-39-81-4550,America/Los_Angeles,000012436,375.0,75.0,200.0,576.0,"Wed, 14 Apr 2021 15:02:51 GMT",True,"Thu, 15 Apr 2021 00:38:52 GMT",12436.0
608ca10cf9af8b3a55959fd3,0039,"Wed, 14 Apr 2021 15:21:11 GMT","Thu, 15 Apr 2021 00:27:38 GMT","Wed, 14 Apr 2021 23:17:56 GMT",18.632,2_39_131_30_2021-04-14 15:21:01.571208,0002,CA-305,2-39-131-30,America/Los_Angeles,000003424,280.0,42.0,150.0,480.0,"Wed, 14 Apr 2021 15:21:11 GMT",True,"Wed, 14 Apr 2021 23:21:11 GMT",3424.0
608ca10cf9af8b3a55959fd4,0039,"Wed, 14 Apr 2021 15:32:14 GMT","Wed, 14 Apr 2021 16:22:30 GMT",,30.821,2_39_81_4550_2021-04-14 15:32:02.893839,0002,11900388,2-39-81-4550,America/Los_Angeles,000001674,299.0,29.9,100.0,480.0,"Wed, 14 Apr 2021 15:32:13 GMT",True,"Wed, 14 Apr 2021 23:32:14 GMT",1674.0
608ca10cf9af8b3a55959fd5,0039,"Wed, 14 Apr 2021 18:42:41 GMT","Wed, 14 Apr 2021 19:16:10 GMT",,22.314,2_39_81_4550_2021-04-14 18:42:20.556748,0002,11900388,2-39-81-4550,America/Los_Angeles,000000288,300.0,30.0,100.0,480.0,"Wed, 14 Apr 2021 18:42:40 GMT",True,"Thu, 15 Apr 2021 02:42:41 GMT",288.0
608ca10cf9af8b3a55959fd6,0039,"Wed, 14 Apr 2021 18:59:41 GMT","Wed, 14 Apr 2021 20:03:16 GMT","Wed, 14 Apr 2021 20:03:10 GMT",3.521,2_39_125_21_2021-04-14 18:59:29.886575,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,350.0,35.0,100.0,534.0,"Wed, 14 Apr 2021 18:59:40 GMT",True,"Thu, 15 Apr 2021 03:53:41 GMT",1746.0
608ca10cf9af8b3a55959fd7,0039,"Wed, 14 Apr 2021 21:44:45 GMT","Thu, 15 Apr 2021 00:08:16 GMT","Wed, 14 Apr 2021 23:36:51 GMT",5.813,2_39_138_29_2021-04-14 21:44:38.679157,0002,CA-304,2-39-138-29,America/Los_Angeles,000010927,380.0,7.6,20.0,480.0,"Wed, 14 Apr 2021 21:44:45 GMT",True,"Thu, 15 Apr 2021 05:44:45 GMT",10927.0
608ca10cf9af8b3a55959fd8,0039,"Wed, 14 Apr 2021 21:45:17 GMT","Wed, 14 Apr 2021 22:46:35 GMT",,46.502,2_39_81_4550_2021-04-14 21:44:49.679138,0002,11900388,2-39-81-4550,America/Los_Angeles,000012436,375.0,75.0,200.0,576.0,"Wed, 14 Apr 2021 21:45:16 GMT",True,"Thu, 15 Apr 2021 07:21:17 GMT",12436.0
608ca10cf9af8b3a55959fd9,0039,"Wed, 14 Apr 2021 22:01:46 GMT","Thu, 15 Apr 2021 02:35:48 GMT","Wed, 14 Apr 2021 23:05:52 GMT",2.139,2_39_78_365_2021-04-14 22:01:29.522858,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,290.0,5.8,20.0,120.0,"Wed, 14 Apr 2021 22:01:45 GMT",True,"Thu, 15 Apr 2021 00:01:46 GMT",1082.0
608ca10cf9af8b3a55959fda,0039,"Thu, 15 Apr 2021 03:51:00 GMT","Thu, 15 Apr 2021 04:25:43 GMT",,25.957,2_39_81_4550_2021-04-15 03:50:49.500141,0002,11900388,2-39-81-4550,America/Los_Angeles,000009284,274.0,41.1,150.0,432.0,"Thu, 15 Apr 2021 03:50:59 GMT",True,"Thu, 15 Apr 2021 11:03:00 GMT",9284.0
608ca10cf9af8b3a55959fdb,0039,"Thu, 15 Apr 2021 04:41:31 GMT","Thu, 15 Apr 2021 05:31:23 GMT",,13.287,2_39_81_4550_2021-04-15 04:41:25.058409,0002,11900388,2-39-81-4550,America/Los_Angeles,000000316,290.0,20.3,70.0,146.0,"Thu, 15 Apr 2021 04:41:30 GMT",True,"Thu, 15 Apr 2021 07:07:31 GMT",316.0
608df28df9af8b3d0a922988,0039,"Thu, 15 Apr 2021 15:23:22 GMT","Thu, 15 Apr 2021 18:04:13 GMT","Thu, 15 Apr 2021 17:28:29 GMT",7.857,2_39_79_380_2021-04-15 15:23:09.496601,0002,CA-489,2-39-79-380,America/Los_Angeles,000000751,340.0,20.4,60.0,360.0,"Thu, 15 Apr 2021 15:23:22 GMT",True,"Thu, 15 Apr 2021 21:23:22 GMT",751.0
608df28df9af8b3d0a922989,0039,"Thu, 15 Apr 2021 15:52:29 GMT","Fri, 16 Apr 2021 00:27:44 GMT","Thu, 15 Apr 2021 18:12:06 GMT",8.97,2_39_79_379_2021-04-15 15:52:22.603712,0002,CA-327,2-39-79-379,America/Los_Angeles,000003853,340.0,68.0,200.0,605.0,"Thu, 15 Apr 2021 15:52:29 GMT",True,"Fri, 16 Apr 2021 01:57:29 GMT",3853.0
608df28df9af8b3d0a92298a,0039,"Thu, 15 Apr 2021 16:21:54 GMT","Fri, 16 Apr 2021 00:50:54 GMT","Thu, 15 Apr 2021 19:13:50 GMT",9.901,2_39_79_377_2021-04-15 16:21:36.240460,0002,CA-325,2-39-79-377,America/Los_Angeles,000009048,450.0,13.5,30.0,180.0,"Thu, 15 Apr 2021 16:21:54 GMT",True,"Thu, 15 Apr 2021 19:21:54 GMT",9048.0
608df28df9af8b3d0a92298b,0039,"Thu, 15 Apr 2021 19:52:25 GMT","Thu, 15 Apr 2021 20:40:34 GMT","Thu, 15 Apr 2021 20:36:52 GMT",2.107,2_39_125_21_2021-04-15 19:52:16.937126,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,350.0,35.0,100.0,534.0,"Thu, 15 Apr 2021 19:52:24 GMT",True,"Fri, 16 Apr 2021 04:46:25 GMT",1746.0
608df28df9af8b3d0a92298c,0039,"Thu, 15 Apr 2021 21:13:14 GMT","Fri, 16 Apr 2021 00:13:31 GMT","Thu, 15 Apr 2021 23:05:44 GMT",12.302,2_39_127_19_2021-04-15 21:13:13.690185,0002,CA-309,2-39-127-19,America/Los_Angeles,000008677,310.0,15.5,50.0,240.0,"Thu, 15 Apr 2021 21:13:18 GMT",True,"Fri, 16 Apr 2021 01:13:14 GMT",8677.0
608df28df9af8b3d0a92298d,0039,"Thu, 15 Apr 2021 21:31:27 GMT","Thu, 15 Apr 2021 22:40:52 GMT","Thu, 15 Apr 2021 22:32:51 GMT",2.971,2_39_89_25_2021-04-15 21:31:26.778652,0002,CA-315,2-39-89-25,America/Los_Angeles,000000743,250.0,7.5,30.0,180.0,"Thu, 15 Apr 2021 21:31:29 GMT",True,"Fri, 16 Apr 2021 00:31:27 GMT",743.0
608df28df9af8b3d0a92298e,0039,"Thu, 15 Apr 2021 21:33:47 GMT","Thu, 15 Apr 2021 23:09:30 GMT",,34.309,2_39_81_4550_2021-04-15 21:33:44.708996,0002,11900388,2-39-81-4550,America/Los_Angeles,000012154,434.0,43.4,100.0,300.0,"Thu, 15 Apr 2021 21:33:47 GMT",True,"Fri, 16 Apr 2021 02:33:47 GMT",12154.0
608df28df9af8b3d0a92298f,0039,"Thu, 15 Apr 2021 23:45:31 GMT","Fri, 16 Apr 2021 00:04:34 GMT",,9.507,2_39_81_4550_2021-04-15 23:45:13.783424,0002,11900388,2-39-81-4550,America/Los_Angeles,000001346,284.0,34.08,120.0,346.0,"Thu, 15 Apr 2021 23:45:30 GMT",True,"Fri, 16 Apr 2021 05:31:31 GMT",1346.0
608df28df9af8b3d0a922990,0039,"Fri, 16 Apr 2021 00:40:44 GMT","Fri, 16 Apr 2021 00:52:52 GMT",,7.205,2_39_81_4550_2021-04-16 00:40:39.726524,0002,11900388,2-39-81-4550,America/Los_Angeles,000002014,312.0,31.2,100.0,480.0,"Fri, 16 Apr 2021 00:40:44 GMT",True,"Fri, 16 Apr 2021 08:40:44 GMT",2014.0
608f440ff9af8b3f4e3f4f5f,0039,"Fri, 16 Apr 2021 15:14:46 GMT","Fri, 16 Apr 2021 16:05:18 GMT",,38.085,2_39_81_4550_2021-04-16 15:14:25.406231,0002,11900388,2-39-81-4550,America/Los_Angeles,000001293,274.0,60.28,220.0,635.0,"Fri, 16 Apr 2021 15:14:45 GMT",True,"Sat, 17 Apr 2021 01:49:46 GMT",1293.0
608f440ff9af8b3f4e3f4f60,0039,"Fri, 16 Apr 2021 15:27:14 GMT","Fri, 16 Apr 2021 17:11:36 GMT","Fri, 16 Apr 2021 17:11:27 GMT",6.112,2_39_79_380_2021-04-16 15:27:00.788796,0002,CA-489,2-39-79-380,America/Los_Angeles,000000751,340.0,20.4,60.0,360.0,"Fri, 16 Apr 2021 15:27:14 GMT",True,"Fri, 16 Apr 2021 21:27:14 GMT",751.0
608f440ff9af8b3f4e3f4f61,0039,"Fri, 16 Apr 2021 16:16:07 GMT","Fri, 16 Apr 2021 16:50:43 GMT",,15.906,2_39_81_4550_2021-04-16 16:15:53.404406,0002,11900388,2-39-81-4550,America/Los_Angeles,000005855,286.0,85.8,300.0,634.0,"Fri, 16 Apr 2021 16:16:06 GMT",True,"Sat, 17 Apr 2021 02:50:07 GMT",5855.0
608f440ff9af8b3f4e3f4f62,0039,"Fri, 16 Apr 2021 16:49:19 GMT","Sat, 17 Apr 2021 00:14:17 GMT","Fri, 16 Apr 2021 17:51:22 GMT",3.55,2_39_139_28_2021-04-16 16:49:08.403213,0002,CA-303,2-39-139-28,America/Los_Angeles,000005594,350.0,3.5,10.0,120.0,"Fri, 16 Apr 2021 16:49:18 GMT",True,"Fri, 16 Apr 2021 18:49:19 GMT",5594.0
608f440ff9af8b3f4e3f4f63,0039,"Fri, 16 Apr 2021 17:14:26 GMT","Fri, 16 Apr 2021 19:24:41 GMT","Fri, 16 Apr 2021 19:07:35 GMT",13.085,2_39_129_17_2021-04-16 17:14:18.274031,0002,CA-307,2-39-129-17,America/Los_Angeles,000007339,310.0,21.7,70.0,201.0,"Fri, 16 Apr 2021 17:14:26 GMT",True,"Fri, 16 Apr 2021 20:35:26 GMT",7339.0
